x	y	z
-1.36596	-2.59903	-5.097
0.790954	-2.59394	-4.29607
0.790954	-2.59394	-4.29607
2.09351	-2.45571	-1.82072
1.23911	-3.55495	0.886078
0.626536	-4.00627	1.01624
-0.460489	-5.04225	2.32752
0.158152	-2.01163	0.486574
-1.2576	-1.34897	1.27038
2.01269	-0.500128	-1.57452
4.33632	-1.45936	-1.52572
4.33632	-1.45936	-1.52572
3.77704	-0.823181	-2.69209
3.86047	-1.54511	-3.6043
3.86047	-1.54511	-3.6043
4.37153	0.359982	-3.66499
4.37153	0.359982	-3.66499
4.37153	0.359982	-3.66499
4.37153	0.359982	-3.66499
4.37153	0.359982	-3.66499
4.37153	0.359982	-3.66499
4.37153	0.359982	-3.66499
4.37153	0.359982	-3.66499
1.97743	-1.44793	-2.53738
-0.126865	-1.41001	-1.66168
-0.126865	-1.41001	-1.66168
0.374963	0.974577	4.81566
0.374963	0.974577	4.81566
2.46561	0.0597489	5.36712
2.46561	0.0597489	5.36712
1.11221	0.326075	4.42859
0.196592	-0.204953	4.14572
0.196592	-0.204953	4.14572
0.661449	-3.32077	4.27962
0.387517	-3.19952	5.48405
1.91911	-0.788626	4.51429
1.91911	-0.788626	4.51429
1.91911	-0.788626	4.51429
1.91911	-0.788626	4.51429
1.91911	-0.788626	4.51429
1.91911	-0.788626	4.51429
1.91911	-0.788626	4.51429
3.92055	-1.00872	3.14575
3.92055	-1.00872	3.14575
3.92055	-1.00872	3.14575
3.93121	-1.59848	4.87048
5.46664	-3.71026	1.03088
5.46664	-3.71026	1.03088
1.79604	-6.33752	0.982561
1.79604	-6.33752	0.982561
0.425395	-5.20559	2.31884
0.425395	-5.20559	2.31884
2.76513	-5.26987	2.53055
2.76513	-5.26987	2.53055
-0.715391	-3.16801	0.553989
-2.54621	-3.11373	1.27578
-2.54621	-3.11373	1.27578
-0.928857	-1.09873	1.81481
-0.936024	-0.525577	3.30121
-0.936024	-0.525577	3.30121
-0.936024	-0.525577	3.30121
-1.25396	0.557822	2.21659
-1.25396	0.557822	2.21659
-1.25396	0.557822	2.21659
-0.62954	1.58079	4.40354
0.330547	-0.282644	5.03167
0.330547	-0.282644	5.03167
0.48122	2.32924	4.3168
1.93689	-0.413036	5.33526
1.93689	-0.413036	5.33526
1.93689	-0.413036	5.33526
1.93689	-0.413036	5.33526
1.93852	-1.25211	4.90295
3.06767	1.44643	5.11732
3.06767	1.44643	5.11732
3.06767	1.44643	5.11732
2.33488	1.39589	4.68597
2.33488	1.39589	4.68597
2.34444	1.40108	5.25444
1.06179	0.474492	6.30354
1.06179	0.474492	6.30354
1.06179	0.474492	6.30354
1.06179	0.474492	6.30354
0.907834	2.08117	2.68108
0.918885	0.00522028	1.0805
-0.972537	-0.958417	2.66585
-0.972537	-0.958417	2.66585
-0.972537	-0.958417	2.66585
-0.972537	-0.958417	2.66585
0.145907	-0.563108	1.89727
0.145907	-0.563108	1.89727
-0.645816	-0.993209	3.43987
-0.645816	-0.993209	3.43987
-0.376834	1.16736	3.91482
-0.911294	1.9921	2.7561
-0.911294	1.9921	2.7561
1.1232	0.433683	2.94228
1.1232	0.433683	2.94228
1.1232	0.433683	2.94228
1.1232	0.433683	2.94228
-2.47197	-0.00263265	3.27022
-1.50407	-0.856436	2.03311
-1.85122	-2.18017	2.5881
-1.85122	-2.18017	2.5881
-1.85122	-2.18017	2.5881
-1.85122	-2.18017	2.5881
-1.85122	-2.18017	2.5881
-1.94936	-1.67031	-1.05623
-2.7043	-0.165164	1.28135
-2.47719	0.52139	0.853677
-2.47719	0.52139	0.853677
-2.47719	0.52139	0.853677
-2.47719	0.52139	0.853677
-2.47719	0.52139	0.853677
-3.11015	-1.81001	1.02921
-3.11015	-1.81001	1.02921
0.448379	2.67051	1.98377
0.448379	2.67051	1.98377
0.448379	2.67051	1.98377
0.448379	2.67051	1.98377
0.448379	2.67051	1.98377
0.448379	2.67051	1.98377
0.448379	2.67051	1.98377
-0.390336	2.49703	2.72751
-0.390336	2.49703	2.72751
2.66147	1.35659	2.16409
2.66802	1.14858	2.55825
2.66802	1.14858	2.55825
2.66802	1.14858	2.55825
2.70885	0.515976	2.66287
3.71849	0.353526	1.20857
5.61845	4.68998	4.32203
5.61845	4.68998	4.32203
5.61845	4.68998	4.32203
5.61845	4.68998	4.32203
5.61845	4.68998	4.32203
5.61845	4.68998	4.32203
5.61845	4.68998	4.32203
5.61845	4.68998	4.32203
3.61961	3.14692	5.30349
3.61961	3.14692	5.30349
3.61961	3.14692	5.30349
3.81619	2.52326	6.27629
3.45825	-0.896206	7.37575
1.86715	0.186015	7.82005
2.27038	-0.933825	6.29049
-0.24192	-1.37783	5.51945
-0.24192	-1.37783	5.51945
-1.28255	-2.8002	3.5448
0.171693	-2.43636	3.28689
1.57073	-1.10883	1.39356
2.68165	-2.49653	1.65854
2.68165	-2.49653	1.65854
2.68165	-2.49653	1.65854
