x	y	z
0.623817	-0.981943	-3.18832
0.623817	-0.981943	-3.18832
1.70209	0.558004	-1.62461
4.14757	-0.688719	-1.5534
2.83669	-2.80251	1.25975
4.01672	-0.205246	2.09734
1.39301	0.872461	4.61871
1.39301	0.872461	4.61871
1.39301	0.872461	4.61871
1.39301	0.872461	4.61871
0.308394	3.12856	3.56238
0.0279206	2.73465	3.76021
-1.09157	0.279844	3.89129
-0.841701	0.398858	2.06317
2.09076	-1.84459	2.14534
3.32011	-0.896661	2.6272
3.32011	-0.896661	2.6272
3.0125	-0.639859	2.34807
3.0125	-0.639859	2.34807
3.0125	-0.639859	2.34807
3.13027	-1.47201	2.64722
3.13027	-1.47201	2.64722
0.918012	0.0499215	3.724
0.918012	0.0499215	3.724
0.18939	0.649448	6.10099
0.18939	0.649448	6.10099
-1.07742	3.45653	4.3592
-0.269333	2.68287	5.12291
-0.269333	2.68287	5.12291
-0.269333	2.68287	5.12291
-0.269333	2.68287	5.12291
-0.269333	2.68287	5.12291
-0.269333	2.68287	5.12291
-0.269333	2.68287	5.12291
-0.269333	2.68287	5.12291
1.24565	-0.141357	6.40459
1.24565	-0.141357	6.40459
-1.69484	1.28609	7.63569
-1.69484	1.28609	7.63569
-3.29255	0.97226	6.04802
-3.29255	0.97226	6.04802
-2.99323	-1.91384	3.59286
-3.23287	-1.194	1.59156
-2.04449	-0.506389	1.83681
-2.04449	-0.506389	1.83681
-2.04449	-0.506389	1.83681
-2.04449	-0.506389	1.83681
-0.300937	-3.37114	3.77492
0.919178	-4.91523	2.9292
-1.10169	-2.43302	0.496579
0.333105	-1.66898	-1.21063
0.333105	-1.66898	-1.21063
-1.33678	-1.44821	-3.82727
-1.41185	-2.52964	-4.57508
0.291895	-2.31879	-2.47021
-0.502481	-2.99409	-2.94764
-0.502481	-2.99409	-2.94764
-0.397885	-0.101011	-5.45158
2.23218	-2.72793	-4.91859
3.48066	0.257232	-2.03676
3.48066	0.257232	-2.03676
3.48066	0.257232	-2.03676
3.48066	0.257232	-2.03676
0.878805	0.0834922	-2.14775
0.878805	0.0834922	-2.14775
0.878805	0.0834922	-2.14775
0.878805	0.0834922	-2.14775
2.4652	0.242629	-3.0167
2.4652	0.242629	-3.0167
2.38626	0.953457	-4.48127
2.38626	0.953457	-4.48127
2.38626	0.953457	-4.48127
0.0193862	0.872009	-6.56654
1.62481	-0.111261	-6.01215
-1.23099	1.95726	-5.16875
0.667483	-0.662451	-3.90356
0.667483	-0.662451	-3.90356
0.689799	-1.2969	-2.84136
0.689799	-1.2969	-2.84136
0.910591	-0.0123197	-3.84433
0.910591	-0.0123197	-3.84433
0.910591	-0.0123197	-3.84433
0.910591	-0.0123197	-3.84433
1.12934	-1.11782	-2.55302
1.73533	-1.38948	-4.9906
2.47509	-2.21857	-2.2523
0.14005	-1.20235	-2.31158
0.14005	-1.20235	-2.31158
0.14005	-1.20235	-2.31158
0.444637	-1.63953	-3.8044
0.444637	-1.63953	-3.8044
-1.30134	1.09284	-0.87498
-1.30134	1.09284	-0.87498
-1.30134	1.09284	-0.87498
0.0929085	0.860054	-3.56206
0.0929085	0.860054	-3.56206
0.0929085	0.860054	-3.56206
0.0929085	0.860054	-3.56206
0.0929085	0.860054	-3.56206
3.08406	2.64989	-1.43898
3.08406	2.64989	-1.43898
1.17261	4.70691	-4.16446
1.17261	4.70691	-4.16446
-0.0620365	5.88451	-3.6264
-0.0620365	5.88451	-3.6264
2.89186	4.65588	-5.26844
2.89186	4.65588	-5.26844
2.89186	4.65588	-5.26844
2.299	5.94865	-3.76962
2.299	5.94865	-3.76962
2.299	5.94865	-3.76962
2.07477	6.45797	-3.08345
2.07477	6.45797	-3.08345
3.07103	5.59018	-4.87565
2.69611	7.0168	-4.39263
2.69611	7.0168	-4.39263
1.6197	4.56426	-2.64528
1.6197	4.56426	-2.64528
1.6197	4.56426	-2.64528
3.05937	4.45981	-5.14426
