x	y	z
-0.900107	-1.53742	-2.60997
0.874786	-0.0619783	-0.766353
0.920953	-2.45657	-2.71121
-1.55558	0.505206	-3.27727
-0.239004	1.75097	-2.37128
-0.239004	1.75097	-2.37128
-0.239004	1.75097	-2.37128
-0.239004	1.75097	-2.37128
-0.239004	1.75097	-2.37128
-1.85445	0.13544	-4.86819
-1.85445	0.13544	-4.86819
-1.85445	0.13544	-4.86819
-1.85445	0.13544	-4.86819
-2.34931	-2.10436	-2.72234
-2.34931	-2.10436	-2.72234
-2.34931	-2.10436	-2.72234
-0.25761	-0.0242336	-0.290588
-2.95566	-0.319989	1.1983
-2.11158	0.793727	-1.23363
-2.11158	0.793727	-1.23363
-2.67298	2.16623	-2.84828
-2.67298	2.16623	-2.84828
-2.67298	2.16623	-2.84828
-2.67298	2.16623	-2.84828
-2.67298	2.16623	-2.84828
-2.67298	2.16623	-2.84828
-0.881397	-0.147145	-0.170438
-2.56486	2.7045	0.495992
-3.08591	1.27821	2.18978
-1.54331	2.13507	1.80637
-1.54331	2.13507	1.80637
-1.54331	2.13507	1.80637
-1.54331	2.13507	1.80637
-1.54331	2.13507	1.80637
-1.54331	2.13507	1.80637
-1.54331	2.13507	1.80637
-1.54331	2.13507	1.80637
0.744844	1.45075	1.277
0.744844	1.45075	1.277
0.744844	1.45075	1.277
0.744844	1.45075	1.277
-2.19161	-0.600678	2.68708
-2.19161	-0.600678	2.68708
-2.19161	-0.600678	2.68708
-2.19161	-0.600678	2.68708
-2.19161	-0.600678	2.68708
-2.19161	-0.600678	2.68708
-2.19161	-0.600678	2.68708
-3.66552	1.46948	3.62043
-3.66552	1.46948	3.62043
-0.782262	0.782701	3.94512
0.152383	-1.13706	2.42059
0.152383	-1.13706	2.42059
0.152383	-1.13706	2.42059
0.152383	-1.13706	2.42059
0.152383	-1.13706	2.42059
0.152383	-1.13706	2.42059
-2.20131	-0.0929972	2.6908
-2.20131	-0.0929972	2.6908
0.607522	-2.52414	2.04467
0.607522	-2.52414	2.04467
0.607522	-2.52414	2.04467
0.634707	-2.11049	1.59128
0.634707	-2.11049	1.59128
0.634707	-2.11049	1.59128
0.634707	-2.11049	1.59128
0.634707	-2.11049	1.59128
0.831101	-3.14105	3.85049
-0.874469	-1.57987	1.66429
1.42689	0.547533	3.14005
1.42689	0.547533	3.14005
1.42689	0.547533	3.14005
0.297806	-1.74271	3.2084
-0.39417	-1.56328	2.76672
-1.26646	-2.64192	5.47634
0.848332	-3.85104	3.93756
2.03895	-1.57473	1.70001
2.03895	-1.57473	1.70001
2.03895	-1.57473	1.70001
2.03895	-1.57473	1.70001
2.94156	-1.35	1.14093
2.94156	-1.35	1.14093
3.36096	-1.57714	3.00689
3.36096	-1.57714	3.00689
3.36096	-1.57714	3.00689
2.48803	-1.53774	4.01575
1.27177	0.613409	1.39326
1.27177	0.613409	1.39326
1.27177	0.613409	1.39326
1.27177	0.613409	1.39326
0.237952	-1.1438	-1.46128
0.237952	-1.1438	-1.46128
0.237952	-1.1438	-1.46128
-1.91752	0.527455	-1.87945
-0.926044	-1.4966	-3.17669
-0.926044	-1.4966	-3.17669
-1.14473	-1.13324	-1.14567
-1.14473	-1.13324	-1.14567
-1.14473	-1.13324	-1.14567
-1.14473	-1.13324	-1.14567
1.13847	0.405929	1.80963
1.13847	0.405929	1.80963
-0.126518	2.05464	3.9884
-2.66128	1.76562	5.72918
-2.22223	2.1751	4.70115
-2.22223	2.1751	4.70115
-2.22223	2.1751	4.70115
0.109239	2.14035	4.36548
0.109239	2.14035	4.36548
0.109239	2.14035	4.36548
1.42282	2.16196	2.67264
1.42282	2.16196	2.67264
1.42282	2.16196	2.67264
1.42282	2.16196	2.67264
1.42282	2.16196	2.67264
1.42282	2.16196	2.67264
1.42282	2.16196	2.67264
-0.0287784	-0.72007	4.66203
-0.0287784	-0.72007	4.66203
1.19493	0.414686	3.58121
-0.907705	1.94773	3.17735
-0.907705	1.94773	3.17735
0.829962	0.0353168	1.03218
-0.584488	0.270031	3.47403
-0.584488	0.270031	3.47403
-0.584488	0.270031	3.47403
-0.584488	0.270031	3.47403
-1.70027	-1.21663	3.44234
-1.70027	-1.21663	3.44234
-0.0304542	0.435931	0.574747
1.92903	-1.63744	-2.20808
-0.188222	-0.0146294	-4.93293
0.191827	-1.77361	-5.81413
-0.892896	-0.0913401	-5.62023
-0.892896	-0.0913401	-5.62023
-0.892896	-0.0913401	-5.62023
-0.892896	-0.0913401	-5.62023
1.6756	1.54211	-3.09488
1.6756	1.54211	-3.09488
1.6756	1.54211	-3.09488
0.0655426	0.339204	-1.7962
0.0655426	0.339204	-1.7962
0.0655426	0.339204	-1.7962
0.0655426	0.339204	-1.7962
0.0655426	0.339204	-1.7962
-0.937319	-1.01984	-1.96981
-0.937319	-1.01984	-1.96981
1.726	-0.141403	-1.88142
0.509219	0.0513357	-1.80407
0.509219	0.0513357	-1.80407
0.509219	0.0513357	-1.80407
-0.00657956	-0.51735	-2.99773
-0.00657956	-0.51735	-2.99773
-0.00657956	-0.51735	-2.99773
-1.89869	-1.45865	-4.21105
-1.89869	-1.45865	-4.21105
0.075131	-3.57588	-2.58033
0.075131	-3.57588	-2.58033
0.075131	-3.57588	-2.58033
0.075131	-3.57588	-2.58033
0.075131	-3.57588	-2.58033
0.075131	-3.57588	-2.58033
1.16092	-1.89161	-5.27027
-1.2077	-4.11272	-2.3032
-2.36351	-3.68385	-4.32053
-0.724498	-0.842328	-4.52904
-0.975829	-3.44403	-1.69423
-0.973912	-2.3275	-1.41485
0.596671	0.345964	-3.36667
0.596671	0.345964	-3.36667
0.596671	0.345964	-3.36667
0.596671	0.345964	-3.36667
0.596671	0.345964	-3.36667
0.596671	0.345964	-3.36667
0.596671	0.345964	-3.36667
0.596671	0.345964	-3.36667
2.15203	0.699532	-1.36316
3.00409	1.63353	-2.83138
3.00409	1.63353	-2.83138
3.63413	1.10669	-1.51968
2.43047	1.18023	1.36835
2.43047	1.18023	1.36835
2.43047	1.18023	1.36835
-0.537694	-1.80795	-0.770052
-0.537694	-1.80795	-0.770052
-0.537694	-1.80795	-0.770052
2.15422	-2.23648	-2.8923
2.15422	-2.23648	-2.8923
-0.355662	0.62441	-4.59083
-0.355662	0.62441	-4.59083
-0.355662	0.62441	-4.59083
-0.355662	0.62441	-4.59083
-0.355662	0.62441	-4.59083
-0.355662	0.62441	-4.59083
-0.355662	0.62441	-4.59083
-0.355662	0.62441	-4.59083
-1.42841	-0.457306	-3.71102
