Block	Mean	Prog_mean	Error
163	-30.6715	-30.8432	0.0361188
164	-31.0601	-30.8445	0.0359228
165	-31.172	-30.8465	0.0357599
166	-31.1984	-30.8486	0.0356072
167	-31.0915	-30.8501	0.0354237
168	-31.2474	-30.8524	0.0352917
169	-31.0483	-30.8536	0.0351019
170	-31.134	-30.8553	0.0349341
171	-31.1581	-30.857	0.0347747
172	-30.9048	-30.8573	0.0345736
173	-31.4575	-30.8608	0.0345474
174	-31.1169	-30.8622	0.0343802
175	-31.1477	-30.8639	0.0342224
176	-31.2117	-30.8659	0.034085
177	-31.3311	-30.8685	0.0339936
178	-30.9064	-30.8687	0.0338033
179	-30.7546	-30.8681	0.0336205
180	-31.1584	-30.8697	0.0334724
181	-30.8235	-30.8694	0.0332884
182	-30.6423	-30.8682	0.0331289
183	-31.0851	-30.8694	0.0329691
184	-31.0229	-30.8702	0.0328005
185	-31.0473	-30.8711	0.0326371
186	-30.4618	-30.8689	0.0325358
187	-30.3804	-30.8663	0.0324665
188	-30.7789	-30.8659	0.0322972
189	-30.3781	-30.8633	0.0322292
190	-30.4949	-30.8613	0.0321178
191	-30.8163	-30.8611	0.0319505
192	-31.0561	-30.8621	0.0318003
193	-31.1752	-30.8637	0.0316768
194	-30.9213	-30.864	0.0315149
195	-31.0857	-30.8652	0.0313738
196	-30.7552	-30.8646	0.0312188
197	-30.9514	-30.8651	0.0310634
198	-31.1173	-30.8663	0.0309326
199	-30.5974	-30.865	0.0308067
200	-30.7595	-30.8645	0.0306572
201	-30.496	-30.8626	0.0305594
202	-30.6605	-30.8616	0.0304245
203	-30.8105	-30.8614	0.0302757
204	-30.9279	-30.8617	0.030129
205	-30.6631	-30.8607	0.0299976
206	-30.7704	-30.8603	0.0298552
207	-30.9944	-30.8609	0.029718
208	-31.11	-30.8621	0.0295993
209	-30.6226	-30.861	0.0294798
210	-30.6739	-30.8601	0.0293529
211	-30.755	-30.8596	0.029218
212	-30.926	-30.8599	0.0290819
213	-31.1091	-30.8611	0.0289689
214	-30.8773	-30.8612	0.0288336
215	-30.5283	-30.8596	0.028741
216	-30.7413	-30.8591	0.0286132
217	-30.9	-30.8592	0.0284819
218	-30.707	-30.8586	0.0283598
219	-30.7273	-30.858	0.0282367
220	-30.9716	-30.8585	0.028113
221	-31.1103	-30.8596	0.0280089
222	-30.6744	-30.8588	0.0278952
223	-30.9399	-30.8591	0.0277725
224	-30.9295	-30.8595	0.0276502
225	-30.6668	-30.8586	0.0275406
226	-30.2868	-30.8561	0.0275347
227	-30.1651	-30.853	0.0275812
