x	y	z
-1.90733	-0.498515	0.795193
-1.90733	-0.498515	0.795193
-1.56014	0.334133	0.0371575
-1.56014	0.334133	0.0371575
-1.56014	0.334133	0.0371575
-1.56014	0.334133	0.0371575
-1.16742	-0.409993	0.497158
-1.16742	-0.409993	0.497158
-1.16742	-0.409993	0.497158
-1.16742	-0.409993	0.497158
-1.21154	0.302981	0.0950023
-1.16992	0.628874	-0.416431
-0.0360782	1.90976	-0.322294
-0.0360782	1.90976	-0.322294
1.46962	1.27848	0.895672
1.46962	1.27848	0.895672
1.46962	1.27848	0.895672
1.46962	1.27848	0.895672
1.46962	1.27848	0.895672
2.63976	0.412179	1.40829
3.0909	0.502149	-0.169076
3.6343	1.21617	-0.38909
2.9379	2.07021	-0.711192
2.94368	2.84514	0.413853
2.24414	3.23564	0.617731
2.24414	3.23564	0.617731
1.24938	1.99319	0.462999
1.4988	1.97181	1.32749
1.4988	1.97181	1.32749
0.559619	2.09734	1.91437
0.623055	1.79658	2.18648
0.455995	1.21343	1.96199
0.455995	1.21343	1.96199
0.881014	1.91502	0.821286
0.881014	1.91502	0.821286
1.14749	1.61027	-0.453375
1.14749	1.61027	-0.453375
1.21153	1.81651	-1.32042
1.30513	1.51201	-1.34328
1.40832	1.53667	-1.61428
0.319573	0.0702183	-2.17339
0.825	-0.637766	-1.2659
-0.371982	-0.647343	-1.01426
-0.371982	-0.647343	-1.01426
0.0184309	-0.99422	-0.335975
0.0184309	-0.99422	-0.335975
0.0184309	-0.99422	-0.335975
0.0184309	-0.99422	-0.335975
0.0205954	-0.893025	0.175237
0.0205954	-0.893025	0.175237
0.0205954	-0.893025	0.175237
0.0205954	-0.893025	0.175237
1.10056	-0.722517	0.503306
0.435844	-0.81762	-1.4944
1.20651	-1.30858	-0.575825
0.939515	-0.995823	-0.24388
1.20383	0.433464	-0.907702
1.20383	0.433464	-0.907702
1.27727	0.492817	-0.343337
-0.0568027	0.308854	-0.148401
-0.0568027	0.308854	-0.148401
0.552381	-0.323088	-0.303265
-0.0883202	-0.120121	0.467303
-0.0883202	-0.120121	0.467303
-0.0883202	-0.120121	0.467303
-0.0216673	-1.00455	0.718732
-0.0216673	-1.00455	0.718732
0.492088	-0.932826	0.698592
0.492088	-0.932826	0.698592
0.492088	-0.932826	0.698592
0.492088	-0.932826	0.698592
0.492088	-0.932826	0.698592
0.492088	-0.932826	0.698592
-0.67068	0.808129	-0.389112
-0.67068	0.808129	-0.389112
-0.67068	0.808129	-0.389112
-0.67068	0.808129	-0.389112
-0.67068	0.808129	-0.389112
-0.67068	0.808129	-0.389112
0.73506	-0.0428646	-1.27531
1.6315	0.763196	-0.148647
1.6315	0.763196	-0.148647
1.6315	0.763196	-0.148647
1.6315	0.763196	-0.148647
1.6315	0.763196	-0.148647
1.6315	0.763196	-0.148647
1.51767	0.346446	-0.0787003
1.27273	-0.123219	-1.57268
-0.0701279	-0.570987	-1.57725
-0.589478	-0.4406	-0.848878
-0.589478	-0.4406	-0.848878
-0.589478	-0.4406	-0.848878
-0.200977	0.0777288	-0.47374
0.515063	0.139976	-0.577262
0.515063	0.139976	-0.577262
0.515063	0.139976	-0.577262
-0.123538	-0.757188	-0.421043
0.213831	-0.83102	0.551473
0.21167	-1.93545	1.13167
0.786156	-1.89101	-0.0183616
0.786156	-1.89101	-0.0183616
1.3476	-1.40626	0.278204
1.3476	-1.40626	0.278204
1.3476	-1.40626	0.278204
1.78062	-0.519854	-1.16479
1.78062	-0.519854	-1.16479
1.78062	-0.519854	-1.16479
1.17021	-0.471505	-0.823174
1.57149	0.132394	0.0229013
1.57149	0.132394	0.0229013
1.57149	0.132394	0.0229013
1.29115	-0.0245908	0.248703
2.63044	0.977377	0.345507
3.10087	0.834381	-0.1834
2.58749	0.607101	-1.24276
2.58749	0.607101	-1.24276
2.97114	1.51695	-1.49011
3.00869	0.221146	-0.0926389
2.93671	-1.50547	0.161191
2.93671	-1.50547	0.161191
2.91942	-1.42243	0.960736
2.91942	-1.42243	0.960736
2.91942	-1.42243	0.960736
5.03138	-1.45733	-0.247962
5.03138	-1.45733	-0.247962
3.71845	-1.18904	0.360692
3.71845	-1.18904	0.360692
4.22514	-1.38462	0.74148
3.73541	-2.35557	-0.0883073
3.73541	-2.35557	-0.0883073
3.41695	-1.89034	-0.195065
3.41695	-1.89034	-0.195065
3.41695	-1.89034	-0.195065
3.35891	-1.5761	0.45193
2.57454	-0.844881	0.0224431
2.57454	-0.844881	0.0224431
2.57454	-0.844881	0.0224431
2.57454	-0.844881	0.0224431
2.57454	-0.844881	0.0224431
2.30156	-1.39388	0.659554
0.934387	-1.40708	-0.318454
0.262928	-1.08435	-1.38666
0.262928	-1.08435	-1.38666
0.262928	-1.08435	-1.38666
0.262928	-1.08435	-1.38666
0.262928	-1.08435	-1.38666
0.262928	-1.08435	-1.38666
0.262928	-1.08435	-1.38666
-0.471471	0.00745116	-1.5619
-0.877084	0.4794	-1.86246
-0.877084	0.4794	-1.86246
-0.877084	0.4794	-1.86246
-0.877084	0.4794	-1.86246
-1.0913	1.08506	-1.47275
-0.929193	0.735377	-1.62091
-0.929193	0.735377	-1.62091
-1.18341	-0.336246	-1.40583
-1.09057	-0.829877	-0.995006
-1.09057	-0.829877	-0.995006
0.121444	-1.27042	-0.534387
0.121444	-1.27042	-0.534387
0.121444	-1.27042	-0.534387
0.279667	-0.626495	-0.711863
0.279667	-0.626495	-0.711863
-0.591398	-0.516285	-0.810621
-0.830095	-0.512557	-0.668299
-1.56989	-0.475033	-0.284453
-1.56989	-0.475033	-0.284453
-1.56989	-0.475033	-0.284453
-2.19757	0.0698711	-0.74205
-0.964616	0.850945	-1.11428
-0.964616	0.850945	-1.11428
-0.964616	0.850945	-1.11428
-0.194621	0.392871	0.0741454
-0.194621	0.392871	0.0741454
-0.0098429	0.181334	0.267085
-0.0098429	0.181334	0.267085
-0.0098429	0.181334	0.267085
-0.0098429	0.181334	0.267085
-0.0098429	0.181334	0.267085
-0.0098429	0.181334	0.267085
-0.0098429	0.181334	0.267085
-0.0098429	0.181334	0.267085
-0.0098429	0.181334	0.267085
0.018989	-0.275423	-0.602416
-1.63525	-0.708332	0.658162
-2.93472	-0.124007	0.471975
-2.06681	0.0356261	0.708792
-2.0957	-0.559258	1.16217
-2.15164	-0.221981	1.73786
-1.97406	0.133768	1.70725
-1.97406	0.133768	1.70725
-2.98971	0.284378	1.31342
-2.76083	0.720405	1.18744
-2.76083	0.720405	1.18744
-2.39364	2.20687	1.26583
-2.43233	0.819147	1.59343
-2.64403	0.0557123	1.12881
-2.64403	0.0557123	1.12881
-2.64403	0.0557123	1.12881
-2.64403	0.0557123	1.12881
-1.69877	0.940982	1.40609
-2.01006	1.67707	0.515238
-0.693206	1.3901	1.29758
-0.693206	1.3901	1.29758
-0.651588	0.715794	1.84327
-0.651588	0.715794	1.84327
-0.590363	0.767498	0.327542
0.241579	1.22692	0.158108
0.619581	1.02714	0.222835
0.731292	0.774534	0.385001
0.923904	0.855864	1.23358
0.923904	0.855864	1.23358
0.776199	0.486502	0.728047
1.21711	1.42182	0.502794
1.21711	1.42182	0.502794
