x	y	z
1.11647	-0.306242	0.672954
1.11647	-0.306242	0.672954
-0.0169049	-0.426216	-0.0882878
0.176994	0.368469	0.48273
0.176994	0.368469	0.48273
0.176994	0.368469	0.48273
-0.0140252	0.081607	0.249927
-0.746522	-0.205559	-0.868263
-0.746522	-0.205559	-0.868263
0.351104	0.0233963	0.364126
0.351104	0.0233963	0.364126
0.351104	0.0233963	0.364126
0.351104	0.0233963	0.364126
-0.208826	0.775256	-0.63554
-0.208826	0.775256	-0.63554
-0.775349	-0.0904269	0.291619
-0.775349	-0.0904269	0.291619
-0.775349	-0.0904269	0.291619
-0.775349	-0.0904269	0.291619
-0.775349	-0.0904269	0.291619
-0.157969	0.696641	-0.197504
-0.157969	0.696641	-0.197504
-0.157969	0.696641	-0.197504
-0.157969	0.696641	-0.197504
-0.157969	0.696641	-0.197504
-0.157969	0.696641	-0.197504
-0.157969	0.696641	-0.197504
0.378498	0.156694	0.0926048
0.378498	0.156694	0.0926048
0.378498	0.156694	0.0926048
0.378498	0.156694	0.0926048
0.378498	0.156694	0.0926048
0.378498	0.156694	0.0926048
0.378498	0.156694	0.0926048
0.378498	0.156694	0.0926048
-0.0815785	-0.674168	0.118956
0.304975	0.4281	0.0310357
0.304975	0.4281	0.0310357
0.101272	1.04963	-0.198256
0.884491	1.64938	-0.211082
0.443128	0.526133	-0.0809282
0.443128	0.526133	-0.0809282
0.443128	0.526133	-0.0809282
0.443128	0.526133	-0.0809282
0.443128	0.526133	-0.0809282
0.297649	0.943513	-0.905869
0.297649	0.943513	-0.905869
0.297649	0.943513	-0.905869
0.401534	0.569321	-1.17803
0.401534	0.569321	-1.17803
0.401534	0.569321	-1.17803
0.597502	0.0970526	-2.11143
0.511389	0.502692	-1.03341
1.46542	0.53285	-0.183954
1.36563	0.0760025	0.689654
1.29843	-0.536726	0.347605
1.29843	-0.536726	0.347605
1.29843	-0.536726	0.347605
1.29843	-0.536726	0.347605
1.31863	-0.358868	1.20858
1.7666	-0.80932	0.64951
2.36547	-1.0204	1.19448
1.12583	-1.11001	2.24944
1.12583	-1.11001	2.24944
